128044,dac8a090-d64f-11e5-afaa-d922615b9fe5,2016-02-18 14:56:56,37.800857,-122.436559,37.788693,-122.403332,0,0,0,1,289403
128045,dc65d5d0-d64f-11e5-afaa-d922615b9fe5,2016-02-18 14:56:59,37.87756,-122.184289,37.7766048,-122.3921689,0,0,0,1,289401
128047,1cb54e40-d650-11e5-9997-97a0a8d35f39,2016-02-18 14:58:47,37.785621,-122.400773,37.7766048,-122.3921689,0,0,0,1,289409
128061,9ff83600-d650-11e5-afaa-d922615b9fe5,2016-02-18 15:02:27,37.7524763,-122.4181458,37.725819,-122.4511146,0,0,0,0,289438
128064,ac0a44b0-d650-11e5-afaa-d922615b9fe5,2016-02-18 15:02:47,37.781609,-122.485665,37.7905045,-122.3972589,1,0,0,1,289445
128080,f3c48ae0-d650-11e5-afaa-d922615b9fe5,2016-02-18 15:04:48,37.774185,-122.417232,37.806329,-122.420174,0,0,0,1,289245
128088,3378d4c0-d651-11e5-9997-97a0a8d35f39,2016-02-18 15:06:34,37.942329,-122.055653,37.5947114,-122.3639019,1,0,0,0,289488
128098,c48a4840-d651-11e5-9997-97a0a8d35f39,2016-02-18 15:10:38,37.7915637,-122.3993925,37.7581791,-122.3881314,-1,1,-1,0,289511
128132,1ee59460-d653-11e5-9997-97a0a8d35f39,2016-02-18 15:20:19,37.721586,-122.475316,37.7821827,-122.50432,0,-1,0,-1,289593
128144,7f76f440-d653-11e5-afaa-d922615b9fe5,2016-02-18 15:23:01,37.773815,-122.436047,37.7635659,-122.4506844,1,0,0,0,289655
128154,d8404b30-d653-11e5-afaa-d922615b9fe5,2016-02-18 15:25:30,37.727158,-122.467056,37.7813655,-122.4898852,1,0,0,0,289635
128158,ed672e20-d653-11e5-9997-97a0a8d35f39,2016-02-18 15:26:05,37.768864,-122.450407,37.7914448,-122.3929672,1,0,0,1,289682
128159,f51a2870-d653-11e5-9997-97a0a8d35f39,2016-02-18 15:26:18,37.789304,-122.404556,37.6899087,-121.7152595,0,0,0,1,289687
128161,feed43a0-d653-11e5-afaa-d922615b9fe5,2016-02-18 15:26:35,37.806257,-122.419155,37.7865898,-122.3976138,1,0,0,1,289686
128168,4f608270-d654-11e5-afaa-d922615b9fe5,2016-02-18 15:28:50,37.72005,-122.457334,37.7821827,-122.50432,0,-1,0,-1,289716
128169,50325160-d654-11e5-afaa-d922615b9fe5,2016-02-18 15:28:51,37.757024,-122.470907,37.7751582,-122.4189989,1,-1,0,-1,289671
128189,00a02e50-d655-11e5-9997-97a0a8d35f39,2016-02-18 15:33:47,37.760104,-122.437943,37.7815533,-122.4156427,1,0,0,0,289759
128191,0a7397a0-d655-11e5-afaa-d922615b9fe5,2016-02-18 15:34:04,37.791661,-122.397688,37.7557509,-122.4000747,0,1,1,0,289777
128197,4958aaa0-d655-11e5-afaa-d922615b9fe5,2016-02-18 15:35:49,37.7666148,-122.4522268,37.781571,-122.4375855,1,0,0,0,289600
128210,8cc71650-d655-11e5-9997-97a0a8d35f39,2016-02-18 15:37:42,37.789102,-122.398268,37.804096,-122.44168,0,1,1,0,289821
128211,987de5a0-d655-11e5-9997-97a0a8d35f39,2016-02-18 15:38:02,37.727244,-122.475668,37.7813655,-122.4898852,0,0,0,0,289635
128227,244ce9a0-d656-11e5-9997-97a0a8d35f39,2016-02-18 15:41:56,37.753281,-122.414433,37.7835282,-122.3917052,1,0,0,1,289886
128231,58407920-d656-11e5-9997-97a0a8d35f39,2016-02-18 15:43:24,37.775453,-122.452487,37.8694391,-122.2664488,1,0,0,1,289900
128282,df2e4b00-d657-11e5-afaa-d922615b9fe5,2016-02-18 15:54:19,37.753347,-122.495077,37.7821827,-122.50432,0,-1,0,-1,290052
128286,f9a64370-d657-11e5-9997-97a0a8d35f39,2016-02-18 15:55:04,38.966995,-119.932842,37.800856,-122.398635,-1,-1,-1,-1,290043
128291,07e36f80-d658-11e5-9997-97a0a8d35f39,2016-02-18 15:55:28,37.753315,-122.495106,37.7841299,-122.4069283,0,-1,0,-1,290072
128292,0bc627f0-d658-11e5-afaa-d922615b9fe5,2016-02-18 15:55:34,37.76353,-122.450924,37.7941414,-122.3947602,0,0,0,1,289655
128306,603329a0-d658-11e5-afaa-d922615b9fe5,2016-02-18 15:57:56,37.68413,-121.767307,37.7901932,-122.4019926,0,0,0,1,290093
128309,6d49b000-d658-11e5-afaa-d922615b9fe5,2016-02-18 15:58:18,37.777867,-122.438061,37.7806546,-122.4638767,0,0,0,0,290074
128310,6d8188e0-d658-11e5-afaa-d922615b9fe5,2016-02-18 15:58:18,37.723198,-122.453309,37.7368438,-122.4699155,1,0,0,1,290109
128317,8bed9ee0-d658-11e5-afaa-d922615b9fe5,2016-02-18 15:59:09,37.750365,-122.401282,37.3924253,-122.0718794,1,0,0,1,289816
128319,8f4862a0-d658-11e5-9997-97a0a8d35f39,2016-02-18 15:59:15,37.755072,-122.484505,37.7804068,-122.394302,1,0,0,1,290119
128321,9f659950-d658-11e5-afaa-d922615b9fe5,2016-02-18 15:59:42,37.886802,-122.165621,37.8021736,-122.2729171,1,0,0,1,290117
128330,befac600-d658-11e5-9997-97a0a8d35f39,2016-02-18 16:00:35,37.751548,-122.412035,37.7546347,-122.4054732,1,0,0,0,290149
128335,ddd702f0-d658-11e5-9997-97a0a8d35f39,2016-02-18 16:01:27,37.744099,-122.465965,37.776271,-122.396506,1,0,0,1,290151
128336,dec95230-d658-11e5-9997-97a0a8d35f39,2016-02-18 16:01:28,37.767878,-122.450187,37.7868614,-122.4036958,0,0,0,1,290161
128338,ea030240-d658-11e5-9997-97a0a8d35f39,2016-02-18 16:01:47,37.680704,-121.778763,37.7901932,-122.4019926,0,0,0,1,290093
128343,06ed8150-d659-11e5-9997-97a0a8d35f39,2016-02-18 16:02:36,37.78595,-122.39214,37.6213129,-122.3789554,1,0,0,0,290172
128357,463e2760-d659-11e5-9997-97a0a8d35f39,2016-02-18 16:04:22,37.78595,-122.39214,37.6160079,-122.3922689,1,0,0,0,290172
128358,46ae7560-d659-11e5-9997-97a0a8d35f39,2016-02-18 16:04:23,37.777605,-122.460859,37.7736378,-122.4732391,0,0,0,1,289778
128362,523d7160-d659-11e5-9997-97a0a8d35f39,2016-02-18 16:04:42,37.724331,-122.457871,37.7809051,-122.3911644,1,0,0,1,290215
128364,589373c0-d659-11e5-9997-97a0a8d35f39,2016-02-18 16:04:53,37.78595,-122.39214,37.7562178,-122.4191225,1,0,0,0,290172
128370,68e268d0-d659-11e5-afaa-d922615b9fe5,2016-02-18 16:05:20,37.736507,-122.470843,37.7899519,-122.3947492,0,0,0,1,289628
128371,72751fa0-d659-11e5-afaa-d922615b9fe5,2016-02-18 16:05:36,37.802334,-122.424972,37.7908821,-122.401552,1,0,0,1,290235
128372,7fd3f9a0-d659-11e5-9997-97a0a8d35f39,2016-02-18 16:05:58,37.7864382,-122.392148,37.7562178,-122.4191225,1,0,0,0,290172
128377,91093000-d659-11e5-afaa-d922615b9fe5,2016-02-18 16:06:27,37.724357,-122.457908,37.7809051,-122.3911644,1,0,0,1,290215
128403,272d2960-d65a-11e5-afaa-d922615b9fe5,2016-02-18 16:10:39,37.803106,-122.434349,37.798326,-122.400636,1,0,0,1,290294
128404,281c6b60-d65a-11e5-9997-97a0a8d35f39,2016-02-18 16:10:41,37.753116,-122.425889,37.7871153,-122.39871,0,0,0,1,290298
128409,489149b0-d65a-11e5-9997-97a0a8d35f39,2016-02-18 16:11:35,37.776049,-122.437161,37.7563739,-122.3883911,1,1,0,0,289719
128411,5a6e31c0-d65a-11e5-afaa-d922615b9fe5,2016-02-18 16:12:05,37.758304,-122.503708,37.763988,-122.425053,1,0,0,0,290318
128418,918d1090-d65a-11e5-9997-97a0a8d35f39,2016-02-18 16:13:38,37.736644,-122.506077,37.7766874,-122.394857,-1,-1,-1,-1,290324
128423,b792a570-d65a-11e5-9997-97a0a8d35f39,2016-02-18 16:14:41,37.915634,-122.059,37.7946736,-122.3996655,1,0,0,1,290342
128425,c2d444c0-d65a-11e5-9997-97a0a8d35f39,2016-02-18 16:15:00,37.795393,-122.411571,37.7891336,-122.4050881,1,-1,0,-1,290380
128440,37a052d0-d65b-11e5-afaa-d922615b9fe5,2016-02-18 16:18:16,37.765849,-122.417264,37.779272,-122.4193494,1,-1,0,-1,290433
128469,ea695dd0-d65b-11e5-afaa-d922615b9fe5,2016-02-18 16:23:16,37.771473,-122.411416,37.800618,-122.425294,0,0,1,0,290500
128477,1c703880-d65c-11e5-9997-97a0a8d35f39,2016-02-18 16:24:40,37.766136,-122.446843,37.808201,-122.4148402,1,-1,0,-1,290509
128487,92f197b0-d65c-11e5-afaa-d922615b9fe5,2016-02-18 16:27:59,37.786631,-122.405863,37.72813,-122.444609,0,1,1,0,290373
128490,a9f1a770-d65c-11e5-afaa-d922615b9fe5,2016-02-18 16:28:38,37.795095,-122.428966,37.7874944,-122.3965335,1,0,0,1,290595
128496,ba94aff0-d65c-11e5-afaa-d922615b9fe5,2016-02-18 16:29:06,37.724429,-122.162633,37.7827325,-122.4103063,0,0,0,0,290576
128498,cd7c9f60-d65c-11e5-afaa-d922615b9fe5,2016-02-18 16:29:37,37.735694,-121.929009,37.7659378,-122.3878759,1,0,0,1,290589
128501,d5bbad10-d65c-11e5-afaa-d922615b9fe5,2016-02-18 16:29:51,37.7567359,-122.398222,37.7805081,-122.4191082,1,0,0,1,290584
128503,dfebb550-d65c-11e5-afaa-d922615b9fe5,2016-02-18 16:30:08,37.776359,-122.486991,37.7776212,-122.4188666,1,0,0,1,290612
128521,426c13f0-d65d-11e5-9997-97a0a8d35f39,2016-02-18 16:32:53,37.773394,-122.260606,37.7918848,-122.3987815,1,0,0,1,290635
128529,6bc874f0-d65d-11e5-afaa-d922615b9fe5,2016-02-18 16:34:03,37.747251,-122.443141,37.7844688,-122.4079864,1,0,0,1,290575
128535,77f20340-d65d-11e5-9997-97a0a8d35f39,2016-02-18 16:34:23,37.765278,-122.464155,37.7853911,-122.3954582,1,0,0,1,290354
128539,850ccf60-d65d-11e5-afaa-d922615b9fe5,2016-02-18 16:34:45,37.773348,-122.26061,37.7917936,-122.3988494,1,0,0,1,290635
128543,9306ff00-d65d-11e5-afaa-d922615b9fe5,2016-02-18 16:35:09,37.773348,-122.26061,37.7917936,-122.3988494,1,0,0,1,290635
128555,07c92200-d65e-11e5-afaa-d922615b9fe5,2016-02-18 16:38:25,37.782801,-122.420455,37.7918328,-122.3944315,1,0,0,1,290726
128579,b7dd6d40-d65e-11e5-9997-97a0a8d35f39,2016-02-18 16:43:20,37.790746,-122.390412,37.7809051,-122.3911644,0,0,0,1,290797
128582,d5cb2b80-d65e-11e5-afaa-d922615b9fe5,2016-02-18 16:44:10,37.721918,-122.447457,37.7215968,-122.447511,0,1,0,1,290807
128602,7933e730-d65f-11e5-9997-97a0a8d35f39,2016-02-18 16:48:44,37.791173,-122.39761,37.8007294,-122.4382496,0,1,1,0,290761
128607,9e14f940-d65f-11e5-afaa-d922615b9fe5,2016-02-18 16:49:46,37.780257,-122.441384,37.7883281,-122.4064981,1,0,0,0,290815
128616,ee4e6360-d65f-11e5-afaa-d922615b9fe5,2016-02-18 16:52:01,37.747229,-122.443191,37.7844688,-122.4079864,1,0,0,1,290575
128619,f7cf3fe0-d65f-11e5-9997-97a0a8d35f39,2016-02-18 16:52:17,37.765745,-122.449936,37.7816943,-122.4105217,1,0,0,0,290902
128647,bc133cd0-d660-11e5-afaa-d922615b9fe5,2016-02-18 16:57:46,37.878605,-122.275284,37.5071591,-122.2605222,1,-1,0,-1,290941
128649,c06a8900-d660-11e5-9997-97a0a8d35f39,2016-02-18 16:57:53,37.929,-122.058621,37.7640721,-122.4217053,0,1,0,0,290954
128652,cefeaeb0-d660-11e5-afaa-d922615b9fe5,2016-02-18 16:58:18,40.64647,-73.790097,40.7527301,-74.0064082,0,0,0,0,290957
128660,094b4dd0-d661-11e5-9997-97a0a8d35f39,2016-02-18 16:59:56,37.735496,-122.42479,37.79133,-122.4012718,1,0,0,1,290988
128666,540b0bd0-d661-11e5-afaa-d922615b9fe5,2016-02-18 17:02:01,37.789381,-122.389091,37.7693689,-122.3869438,0,0,0,1,290540
128677,e9194f70-d661-11e5-afaa-d922615b9fe5,2016-02-18 17:06:11,37.740839,-122.447654,37.7785189,-122.4056395,0,0,1,0,291060
128679,fe841930-d661-11e5-9997-97a0a8d35f39,2016-02-18 17:06:47,37.760452,-122.417277,37.7804116,-122.3951107,1,0,0,1,291069
128687,3bef3660-d662-11e5-afaa-d922615b9fe5,2016-02-18 17:08:30,37.751491,-122.194162,37.7901932,-122.4019926,0,0,0,1,290778
128692,4f75d6d0-d662-11e5-afaa-d922615b9fe5,2016-02-18 17:09:03,37.8700593,-122.2680544,37.861562,-122.27699,0,0,1,0,291064
128695,6c14cdf0-d662-11e5-9997-97a0a8d35f39,2016-02-18 17:09:51,37.77772,-122.413007,37.7866064,-122.401153,1,0,0,1,291104
128698,7d1f4ad0-d662-11e5-afaa-d922615b9fe5,2016-02-18 17:10:19,37.761095,-122.447979,37.7988833,-122.4002635,1,0,0,1,291102
128699,8c49bd10-d662-11e5-afaa-d922615b9fe5,2016-02-18 17:10:45,32.840842,-117.209156,37.8314333,-122.2789552,0,0,1,0,291081
128707,ee63b8c0-d662-11e5-afaa-d922615b9fe5,2016-02-18 17:13:29,37.773281,-122.260606,37.7917936,-122.3988494,1,0,0,1,291135
128713,047f5bf0-d663-11e5-afaa-d922615b9fe5,2016-02-18 17:14:07,37.790444,-122.403271,37.770984,-122.437347,0,1,1,0,291127
128714,0f2864c0-d663-11e5-9997-97a0a8d35f39,2016-02-18 17:14:24,37.753055,-122.422834,37.780687,-122.464796,1,0,0,0,291142
128724,54d01ea0-d663-11e5-9997-97a0a8d35f39,2016-02-18 17:16:21,37.762167,-122.435609,37.7885067,-122.3967592,0,0,0,1,291164
128730,5e9cd130-d663-11e5-9997-97a0a8d35f39,2016-02-18 17:16:38,37.753968,-122.442863,37.7669524,-122.4290931,1,-1,0,-1,291160
128733,62e43ee0-d663-11e5-9997-97a0a8d35f39,2016-02-18 17:16:45,37.721616,-122.478247,37.8003385,-122.438331,-1,-1,-1,-1,291165
128738,971f1090-d663-11e5-9997-97a0a8d35f39,2016-02-18 17:18:13,37.719045,-122.455298,37.7905247,-122.4321273,1,0,0,0,291186
128756,101b81e0-d664-11e5-9997-97a0a8d35f39,2016-02-18 17:21:36,37.762367,-122.435198,37.7885067,-122.3967592,0,0,0,1,291211
128761,57f4e8d0-d664-11e5-afaa-d922615b9fe5,2016-02-18 17:23:36,37.691407,-121.88983,37.6213129,-122.3789554,-1,-1,-1,-1,291228
128763,6bd939a0-d664-11e5-9997-97a0a8d35f39,2016-02-18 17:24:09,37.9100783,-122.0651819,37.6213129,-122.3789554,-1,-1,-1,-1,291228
128767,a7b181d0-d664-11e5-afaa-d922615b9fe5,2016-02-18 17:25:50,37.765083,-122.412311,37.6213129,-122.3789554,0,1,0,0,291245
128770,bceb5080-d664-11e5-afaa-d922615b9fe5,2016-02-18 17:26:25,37.770711,-122.431005,37.7773707,-122.4326148,1,-1,0,-1,291254
128782,16e89390-d665-11e5-afaa-d922615b9fe5,2016-02-18 17:28:56,37.770926,-122.437961,37.767612,-122.410971,1,0,0,1,291289
128785,2cfae7f0-d665-11e5-afaa-d922615b9fe5,2016-02-18 17:29:33,37.781932,-122.447271,37.7740693,-122.4471193,0,0,0,0,291292
128796,76bf7d10-d665-11e5-afaa-d922615b9fe5,2016-02-18 17:31:37,37.77997,-122.466955,37.7926442,-122.3967283,1,0,0,1,291310
128804,9cc7d110-d665-11e5-afaa-d922615b9fe5,2016-02-18 17:32:41,37.793365,-122.433039,37.7885067,-122.3967592,1,0,0,1,291316
128810,dc820e60-d665-11e5-9997-97a0a8d35f39,2016-02-18 17:34:28,37.769824,-122.446215,37.776685,-122.4540092,1,0,0,0,291326
128817,141e81a0-d666-11e5-afaa-d922615b9fe5,2016-02-18 17:36:01,37.789636,-122.402127,37.761664,-122.45087,0,1,1,0,291230
128819,6a70be10-d666-11e5-afaa-d922615b9fe5,2016-02-18 17:38:26,37.775978,-122.392264,37.700538,-122.078745,0,1,1,0,291341
128820,7072fb20-d666-11e5-afaa-d922615b9fe5,2016-02-18 17:38:36,37.712837,-122.432623,37.7753,-122.398058,0,0,0,1,291325
128821,8124a9a0-d666-11e5-9997-97a0a8d35f39,2016-02-18 17:39:04,37.760949,-122.493274,37.764869,-122.4267384,0,0,0,0,291343
128833,20366740-d667-11e5-afaa-d922615b9fe5,2016-02-18 17:43:31,37.763463,-122.433449,37.7827325,-122.4103063,0,0,0,1,291372
128858,9b099ef0-d668-11e5-afaa-d922615b9fe5,2016-02-18 17:54:07,37.790549,-122.400444,37.7987619,-122.4288011,0,1,1,0,291441
128860,d8c721e0-d668-11e5-9997-97a0a8d35f39,2016-02-18 17:55:50,37.794182,-122.4356,37.7974616,-122.4346117,0,0,0,0,291442
128865,2d0d61b0-d669-11e5-afaa-d922615b9fe5,2016-02-18 17:58:12,37.723179,-122.479855,37.757241,-122.489856,0,0,1,0,291454
128866,2f365c30-d669-11e5-afaa-d922615b9fe5,2016-02-18 17:58:15,37.797266,-122.265434,37.7914448,-122.3929672,0,0,0,1,291413
128869,6a0faaf0-d669-11e5-9997-97a0a8d35f39,2016-02-18 17:59:54,37.7873563,-122.4650112,37.7730184,-122.4121972,1,0,0,0,291464
128870,6a23f640-d669-11e5-afaa-d922615b9fe5,2016-02-18 17:59:54,37.788664,-122.401917,37.5682144,-122.3127859,0,1,1,0,291456
128876,d7e0c410-d669-11e5-afaa-d922615b9fe5,2016-02-18 18:02:58,37.770552,-122.387525,37.8419713,-122.2895638,0,1,0,0,290717
128880,e7aca670-d669-11e5-afaa-d922615b9fe5,2016-02-18 18:03:25,37.770552,-122.387525,37.831871,-122.279056,0,1,1,0,290717
128881,f20dd0d0-d669-11e5-9997-97a0a8d35f39,2016-02-18 18:03:42,37.784023,-122.405934,37.762564,-122.467611,0,1,1,0,291482
128886,50d6f3d0-d66a-11e5-9997-97a0a8d35f39,2016-02-18 18:06:21,37.774106,-122.430969,37.7905247,-122.4321273,0,0,0,0,291503
128889,82101e40-d66a-11e5-afaa-d922615b9fe5,2016-02-18 18:07:44,37.721899,-122.476672,37.7632993,-122.4193563,0,0,0,0,291510
128891,be2a2a60-d66a-11e5-9997-97a0a8d35f39,2016-02-18 18:09:25,37.798288,-122.460949,37.7983528,-122.4606836,0,1,0,1,291516
128894,d716c7e0-d66a-11e5-afaa-d922615b9fe5,2016-02-18 18:10:06,37.671176,-122.390588,37.7752423,-122.4175658,0,0,0,1,291469
128900,e393a650-d66a-11e5-afaa-d922615b9fe5,2016-02-18 18:10:27,37.772351,-122.400105,37.7752423,-122.4175658,0,0,0,1,291469
128907,967c6e50-d66b-11e5-9997-97a0a8d35f39,2016-02-18 18:15:27,37.785547,-122.407276,37.777807,-122.424602,0,0,1,0,291536
128908,ae9b5b90-d66b-11e5-afaa-d922615b9fe5,2016-02-18 18:16:08,37.777642,-122.440401,37.7715404,-122.4177955,0,0,0,0,291545
128909,c4963050-d66b-11e5-9997-97a0a8d35f39,2016-02-18 18:16:45,37.943458,-122.328982,37.7752365,-122.3996581,-1,0,-1,1,291547
128913,0861fe40-d66c-11e5-afaa-d922615b9fe5,2016-02-18 18:18:39,37.757922,-122.497336,37.721897,-122.4782094,1,0,0,0,291560
128915,1759a0b0-d66c-11e5-afaa-d922615b9fe5,2016-02-18 18:19:04,37.785747,-122.4333,37.7905247,-122.4321273,0,0,0,0,291564
128919,29aeed10-d66c-11e5-9997-97a0a8d35f39,2016-02-18 18:19:34,37.7765871,-122.4503602,37.7834365,-122.4098633,0,1,0,0,291559
128926,d85e7830-d66c-11e5-9997-97a0a8d35f39,2016-02-18 18:24:27,37.783056,-122.395356,37.7603949,-122.3995385,0,1,1,0,291592
128929,ed8f4630-d66c-11e5-afaa-d922615b9fe5,2016-02-18 18:25:03,37.783112,-122.395743,37.8678874,-122.2574151,0,1,0,0,291592
128941,d6063ae0-d66d-11e5-9997-97a0a8d35f39,2016-02-18 18:31:33,37.788584,-122.47487,37.7883526,-122.4093409,1,0,0,1,291618
128946,6883c180-d66e-11e5-afaa-d922615b9fe5,2016-02-18 18:35:39,37.783879,-122.408385,37.7708749,-122.438201,0,0,1,0,291632
