56,9,
0
5
10
15
20
25
30
35
40
5,5,0.0,0.0
5,6,0.0,0.0
5,7,0.0,1.494910128751261E-283
5,8,0.0,5.518191562219683E-239
5,9,0.0,1.2981769176605738E-211
5,10,0.0,1.474903736619617E-190
5,11,0.0,6.208745507142491E-165
5,12,0.0,1.722131515941133E-149
5,13,0.0,8.668752929719423E-135
5,14,0.0,1.773580711491602E-121
5,15,0.0,2.3465089110786373E-112
5,16,0.0,2.4482990117318096E-104
5,17,0.0,2.2281834757504785E-98
5,18,0.0,2.2258864884488687E-91
5,19,0.0,3.731448428447744E-84
5,20,0.0,9.879657127549144E-80
5,21,0.0,7.387934364775927E-74
5,22,0.0,2.6833599115290027E-69
5,23,0.0,7.537542358093813E-66
5,24,0.0,1.5735425622396699E-62
5,25,0.0,9.725273792560385E-59
5,26,0.0,4.9212565689754846E-55
5,27,0.0,4.087456731703734E-52
5,28,0.0,8.590806686064756E-50
5,29,0.0,1.8065217994409443E-47
5,30,0.0,1.325990208606005E-43
5,31,0.0,1.2070339050901879E-40
5,32,0.0,1.0732751108115162E-37
5,33,0.0,4.572134440821636E-36
5,34,0.0,7.361181618474435E-35
5,35,0.0,2.216694771657149E-33
5,36,0.0,6.890207902055503E-32
5,37,0.0,2.0491983342437598E-30
5,38,0.0,1.67958516385086E-29
5,39,0.0,1.3297985270032512E-28
5,40,0.0,1.981587806135609E-26
5,41,0.0,1.4562125903157262E-23
5,42,0.0,4.24195021370944E-23
5,43,0.0,2.741364120536411E-22
5,44,0.0,1.3218967517197919E-21
5,45,0.0,7.123556784966E-20
5,46,0.0,2.7471174071742136E-19
5,47,0.0,1.2698920723436057E-18
5,48,0.0,9.348299985117994E-18
5,49,0.0,4.131107962543042E-17
5,50,0.0,2.1710858469514114E-15
5,51,0.0,6.90487487426863E-14
5,52,0.0,9.892391338151614E-13
5,53,0.0,6.267626664253834E-11
5,54,0.0,2.5094100134337576E-9
5,55,0.0,4.282953317179813E-8
5,56,0.0,1.7054689391444182E-7
5,57,0.0,1.3449913646345753E-6
5,58,0.0,2.363887787074977E-5
5,59,0.0,1.5215861452675124E-4
5,60,0.0,0.0019494721612862752
6,6,0.0,0.0
6,7,0.0,3.137570145553797E-300
6,8,0.0,1.0268569549860186E-248
6,9,0.0,1.2308926909052358E-218
6,10,0.0,4.880133880438747E-196
6,11,0.0,5.332486111014562E-169
6,12,0.0,6.936875797321148E-153
6,13,0.0,1.189363741225794E-137
6,14,0.0,6.229882793981808E-124
6,15,0.0,1.4524408279062362E-114
6,16,0.0,2.3727828526694473E-106
6,17,0.0,2.9366830662080854E-100
6,18,0.0,5.84755250121207E-93
6,19,0.0,1.3099215111728817E-85
6,20,0.0,4.0938567074874905E-81
6,21,0.0,3.7678968666395605E-75
6,22,0.0,1.5916600211525752E-70
